SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
100372,0,Cash loans,F,60,4.52,2.0,N,N,90000.0,531000.0,29781.0,531000.0,0.331,0.056,Pensioner,Secondary / secondary special,Married,House / apartment,
100373,0,Cash loans,F,41,8.99,2.0,N,N,225000.0,906228.0,46269.0,810000.0,0.206,0.051,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100374,0,Cash loans,F,41,20.66,4.0,Y,Y,112500.0,1308964.5,42354.0,1143000.0,0.376,0.032,Working,Secondary / secondary special,Married,House / apartment,Laborers
100375,0,Cash loans,M,59,7.32,2.0,N,Y,180000.0,942300.0,30528.0,675000.0,0.17,0.032,Commercial associate,Higher education,Married,House / apartment,
100376,0,Cash loans,M,52,3.68,2.0,Y,Y,360000.0,254700.0,20250.0,225000.0,0.056,0.08,Working,Secondary / secondary special,Married,House / apartment,Drivers
100377,0,Cash loans,M,39,3.51,4.0,N,N,157500.0,239850.0,25447.5,225000.0,0.162,0.106,Working,Higher education,Married,House / apartment,High skill tech staff
100378,0,Cash loans,F,41,1.75,2.0,Y,Y,247500.0,808650.0,26217.0,675000.0,0.106,0.032,Working,Secondary / secondary special,Widow,House / apartment,Sales staff
100379,0,Cash loans,M,52,14.07,2.0,Y,Y,112500.0,942300.0,30528.0,675000.0,0.271,0.032,Working,Secondary / secondary special,Married,House / apartment,Drivers
100380,0,Cash loans,F,41,4.06,2.0,N,Y,630000.0,900000.0,57519.0,900000.0,0.091,0.064,Working,Higher education,Married,House / apartment,High skill tech staff
100381,0,Cash loans,F,31,0.29,1.0,N,N,121500.0,302544.0,11533.5,198000.0,0.095,0.038,Commercial associate,Higher education,Single / not married,With parents,
100383,0,Cash loans,M,38,2.24,4.0,Y,N,180000.0,640080.0,20929.5,450000.0,0.116,0.033,Working,Secondary / secondary special,Married,House / apartment,Drivers
100387,0,Cash loans,M,36,4.27,4.0,Y,Y,292500.0,1095817.5,43587.0,1008000.0,0.149,0.04,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
100388,0,Cash loans,F,52,11.36,1.0,N,Y,99000.0,518562.0,20695.5,463500.0,0.209,0.04,Working,Secondary / secondary special,Separated,House / apartment,Secretaries
100389,0,Cash loans,M,39,1.0,2.0,Y,Y,247500.0,1971072.0,68643.0,1800000.0,0.277,0.035,Working,Higher education,Married,House / apartment,Core staff
100390,0,Cash loans,F,32,3.36,2.0,N,N,90000.0,555273.0,14778.0,463500.0,0.164,0.027,State servant,Higher education,Married,House / apartment,High skill tech staff
100391,0,Cash loans,F,50,1.36,2.0,N,Y,153000.0,808650.0,26217.0,675000.0,0.171,0.032,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100392,0,Revolving loans,M,34,1.75,4.0,Y,N,180000.0,180000.0,9000.0,180000.0,0.05,0.05,Working,Secondary / secondary special,Civil marriage,With parents,Laborers
100393,0,Cash loans,M,41,16.87,4.0,Y,Y,405000.0,2250000.0,59485.5,2250000.0,0.147,0.026,Working,Higher education,Married,House / apartment,Core staff
100394,0,Cash loans,M,65,4.52,2.0,N,Y,112500.0,178290.0,11034.0,157500.0,0.098,0.062,Pensioner,Secondary / secondary special,Married,House / apartment,
100395,0,Cash loans,M,46,1.88,2.0,Y,Y,225000.0,888840.0,32053.5,675000.0,0.142,0.036,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Drivers
100396,1,Cash loans,M,38,4.52,1.0,N,N,112500.0,417024.0,25330.5,360000.0,0.225,0.061,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
100397,0,Cash loans,F,62,8.21,2.0,N,Y,144000.0,1417185.0,37512.0,1237500.0,0.26,0.026,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
100398,0,Cash loans,F,55,7.63,2.0,N,Y,81000.0,180000.0,8658.0,180000.0,0.107,0.048,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff
100400,0,Cash loans,F,64,4.52,2.0,N,N,270000.0,536917.5,28467.0,463500.0,0.105,0.053,Pensioner,Secondary / secondary special,Married,House / apartment,
100401,1,Cash loans,F,55,4.52,1.0,N,Y,202500.0,343683.0,16663.5,261000.0,0.082,0.048,Pensioner,Secondary / secondary special,Separated,House / apartment,
100402,0,Cash loans,F,54,4.52,1.0,N,Y,81000.0,276277.5,21825.0,238500.0,0.269,0.079,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,
100403,0,Cash loans,M,29,4.1,2.0,Y,Y,315000.0,1350000.0,39604.5,1350000.0,0.126,0.029,Working,Higher education,Married,House / apartment,Sales staff
100405,0,Cash loans,M,24,0.6,1.0,Y,Y,180000.0,450000.0,22018.5,450000.0,0.122,0.049,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff
100406,0,Cash loans,F,57,4.52,2.0,N,Y,135000.0,468648.0,34101.0,414000.0,0.253,0.073,Pensioner,Secondary / secondary special,Married,House / apartment,
100407,0,Cash loans,F,32,9.95,2.0,N,N,157500.0,521280.0,26743.5,450000.0,0.17,0.051,Working,Higher education,Married,House / apartment,Security staff
100408,0,Cash loans,F,43,1.16,1.0,N,Y,81000.0,454500.0,29173.5,454500.0,0.36,0.064,Commercial associate,Incomplete higher,Separated,House / apartment,Cleaning staff
100409,0,Cash loans,M,29,5.2,1.0,N,Y,112500.0,454500.0,23337.0,454500.0,0.207,0.051,Commercial associate,Incomplete higher,Single / not married,House / apartment,Drivers
100410,0,Cash loans,F,39,11.16,2.0,Y,N,180000.0,1258650.0,56277.0,1125000.0,0.313,0.045,Working,Secondary / secondary special,Married,House / apartment,Managers
100411,0,Cash loans,M,53,15.19,3.0,Y,N,450000.0,1035832.5,33412.5,904500.0,0.074,0.032,Working,Higher education,Married,House / apartment,Managers
100412,0,Cash loans,F,30,5.11,4.0,Y,Y,135000.0,318528.0,25294.5,252000.0,0.187,0.079,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
100413,0,Cash loans,M,62,4.52,2.0,N,Y,90000.0,90000.0,9351.0,90000.0,0.104,0.104,Pensioner,Secondary / secondary special,Married,House / apartment,
100414,0,Cash loans,F,34,11.09,1.0,N,Y,112500.0,533304.0,27360.0,405000.0,0.243,0.051,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100415,0,Cash loans,F,37,6.62,4.0,N,Y,112500.0,792162.0,38241.0,630000.0,0.34,0.048,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100417,0,Cash loans,F,44,2.41,1.0,N,Y,180000.0,755190.0,36459.0,675000.0,0.203,0.048,Working,Secondary / secondary special,Widow,House / apartment,Core staff
100418,0,Cash loans,F,36,4.84,2.0,N,N,135000.0,521280.0,31500.0,450000.0,0.233,0.06,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100419,0,Cash loans,F,56,4.52,1.0,N,Y,112500.0,454500.0,13419.0,454500.0,0.119,0.03,Pensioner,Secondary / secondary special,Separated,House / apartment,
100420,0,Cash loans,F,39,6.0,5.0,N,Y,54000.0,91692.0,9198.0,81000.0,0.17,0.1,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100421,0,Cash loans,M,52,6.3,1.0,Y,N,450000.0,900000.0,32017.5,900000.0,0.071,0.036,Commercial associate,Higher education,Single / not married,Municipal apartment,Managers
100423,0,Cash loans,F,45,3.43,2.0,Y,Y,472500.0,1327648.5,42957.0,1039500.0,0.091,0.032,Working,Higher education,Married,House / apartment,High skill tech staff
100424,1,Cash loans,M,50,0.37,1.0,N,Y,112500.0,117162.0,12433.5,103500.0,0.111,0.106,Working,Secondary / secondary special,Separated,House / apartment,Laborers
100425,0,Cash loans,F,36,7.81,4.0,Y,Y,90000.0,688500.0,20259.0,688500.0,0.225,0.029,Working,Higher education,Married,House / apartment,Core staff
100427,0,Cash loans,F,37,13.62,3.0,N,N,67500.0,450000.0,30442.5,450000.0,0.451,0.068,Working,Higher education,Married,House / apartment,Managers
100428,0,Cash loans,F,55,5.7,2.0,Y,Y,90000.0,1224990.0,35946.0,877500.0,0.399,0.029,Working,Higher education,Married,House / apartment,Drivers
100429,0,Cash loans,M,42,2.56,2.0,N,Y,180000.0,629325.0,26793.0,562500.0,0.149,0.043,Working,Secondary / secondary special,Married,House / apartment,Laborers
100430,0,Cash loans,F,24,0.81,3.0,N,Y,90000.0,157914.0,17136.0,139500.0,0.19,0.109,Working,Secondary / secondary special,Married,House / apartment,Core staff
100431,0,Cash loans,F,54,18.31,3.0,N,Y,157500.0,1724220.0,47542.5,1350000.0,0.302,0.028,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100432,0,Cash loans,F,28,3.5,2.0,N,N,90000.0,495000.0,25272.0,495000.0,0.281,0.051,Working,Secondary / secondary special,Married,House / apartment,Secretaries
100433,0,Cash loans,F,44,10.63,3.0,N,Y,157500.0,472500.0,45454.5,454500.0,0.289,0.096,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100434,0,Cash loans,F,49,4.29,2.0,N,Y,202500.0,280170.0,30303.0,247500.0,0.15,0.108,State servant,Secondary / secondary special,Separated,Municipal apartment,Medicine staff
100435,0,Cash loans,F,45,12.85,1.0,N,Y,112500.0,450000.0,16294.5,450000.0,0.145,0.036,Commercial associate,Secondary / secondary special,Separated,House / apartment,
100436,0,Revolving loans,F,53,6.62,2.0,N,Y,112500.0,405000.0,20250.0,405000.0,0.18,0.05,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
100437,0,Cash loans,F,59,4.52,3.0,N,Y,67500.0,817560.0,30951.0,675000.0,0.459,0.038,Pensioner,Secondary / secondary special,Married,House / apartment,
100439,1,Cash loans,M,22,1.67,2.0,N,Y,81000.0,312840.0,22891.5,247500.0,0.283,0.073,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100440,0,Cash loans,F,65,4.52,2.0,N,Y,40500.0,127350.0,7438.5,112500.0,0.184,0.058,Pensioner,Secondary / secondary special,Married,House / apartment,
100441,0,Cash loans,F,55,4.52,2.0,N,Y,135000.0,269550.0,11416.5,225000.0,0.085,0.042,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,
100442,0,Cash loans,F,51,19.15,2.0,N,N,148500.0,805536.0,32076.0,720000.0,0.216,0.04,State servant,Secondary / secondary special,Married,House / apartment,Cooking staff
100443,0,Cash loans,F,63,4.52,1.0,N,Y,144000.0,456273.0,23296.5,346500.0,0.162,0.051,Pensioner,Secondary / secondary special,Widow,House / apartment,
100448,0,Cash loans,F,32,8.65,4.0,N,Y,202500.0,598486.5,25290.0,454500.0,0.125,0.042,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100449,0,Cash loans,F,46,15.19,1.0,N,Y,157500.0,942300.0,27679.5,675000.0,0.176,0.029,Working,Higher education,Separated,House / apartment,Laborers
100451,0,Cash loans,F,53,30.1,2.0,N,Y,144000.0,446931.0,16978.5,369000.0,0.118,0.038,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100452,1,Cash loans,M,51,5.61,3.0,N,Y,171000.0,1009566.0,36391.5,904500.0,0.213,0.036,Working,Secondary / secondary special,Married,House / apartment,
100453,0,Cash loans,M,33,9.04,4.0,Y,N,247500.0,521280.0,27423.0,450000.0,0.111,0.053,Working,Higher education,Married,House / apartment,
100454,0,Revolving loans,M,37,8.96,5.0,Y,Y,607500.0,1350000.0,67500.0,1350000.0,0.111,0.05,Commercial associate,Higher education,Married,House / apartment,Managers
100455,0,Cash loans,F,32,9.43,4.0,Y,Y,135000.0,830214.0,24273.0,693000.0,0.18,0.029,Working,Higher education,Married,House / apartment,Core staff
100456,0,Cash loans,M,34,2.5,3.0,Y,Y,211500.0,545040.0,26640.0,450000.0,0.126,0.049,Working,Secondary / secondary special,Married,House / apartment,Drivers
100457,0,Revolving loans,F,24,1.99,1.0,Y,Y,211500.0,270000.0,13500.0,270000.0,0.064,0.05,Working,Higher education,Single / not married,House / apartment,Core staff
100458,0,Cash loans,F,57,4.52,2.0,N,N,90000.0,808650.0,26217.0,675000.0,0.291,0.032,Pensioner,Secondary / secondary special,Married,House / apartment,
100459,0,Revolving loans,M,43,1.26,1.0,Y,Y,270000.0,225000.0,11250.0,225000.0,0.042,0.05,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers
100460,0,Revolving loans,F,27,0.43,1.0,N,N,315000.0,540000.0,27000.0,540000.0,0.086,0.05,Commercial associate,Higher education,Single / not married,Rented apartment,
100461,0,Cash loans,F,43,5.85,2.0,Y,Y,252000.0,288873.0,16713.0,238500.0,0.066,0.058,Working,Secondary / secondary special,Married,House / apartment,Core staff
100462,0,Cash loans,M,45,21.92,2.0,N,N,111919.5,152820.0,7911.0,135000.0,0.071,0.052,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100463,0,Cash loans,F,39,4.52,2.0,N,N,112500.0,263686.5,15268.5,238500.0,0.136,0.058,Pensioner,Secondary / secondary special,Married,House / apartment,
100464,0,Cash loans,M,27,2.24,1.0,N,N,112500.0,345510.0,17640.0,247500.0,0.157,0.051,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
100465,0,Cash loans,M,43,14.94,2.0,N,N,135000.0,545040.0,20677.5,450000.0,0.153,0.038,Working,Secondary / secondary special,Married,House / apartment,Laborers
100467,0,Cash loans,F,49,1.3,1.0,N,N,81000.0,225000.0,13284.0,225000.0,0.164,0.059,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100468,0,Cash loans,F,50,4.52,2.0,Y,N,112500.0,900000.0,23872.5,900000.0,0.212,0.027,Pensioner,Secondary / secondary special,Married,House / apartment,
100469,0,Revolving loans,M,29,1.82,2.0,Y,Y,450000.0,1350000.0,67500.0,1350000.0,0.15,0.05,Commercial associate,Higher education,Married,House / apartment,Managers
100470,0,Cash loans,F,43,10.63,2.0,Y,Y,225000.0,1345500.0,39469.5,1345500.0,0.175,0.029,Commercial associate,Higher education,Married,House / apartment,
100471,0,Cash loans,F,42,1.07,3.0,Y,Y,112500.0,697500.0,35743.5,697500.0,0.318,0.051,Working,Secondary / secondary special,Married,House / apartment,Laborers
100472,1,Cash loans,M,38,1.42,3.0,Y,Y,135000.0,545040.0,26509.5,450000.0,0.196,0.049,Working,Secondary / secondary special,Married,House / apartment,Laborers
100473,0,Cash loans,M,45,5.52,2.0,Y,Y,405000.0,1483231.5,51687.0,1354500.0,0.128,0.035,Commercial associate,Higher education,Married,House / apartment,Managers
100474,0,Revolving loans,M,63,7.27,2.0,Y,N,450000.0,900000.0,45000.0,900000.0,0.1,0.05,Commercial associate,Higher education,Married,House / apartment,Managers
100475,0,Revolving loans,F,55,0.99,1.0,Y,Y,405000.0,495000.0,24750.0,495000.0,0.061,0.05,Commercial associate,Higher education,Separated,House / apartment,Accountants
100476,0,Cash loans,M,51,0.83,3.0,Y,Y,225000.0,509922.0,31324.5,472500.0,0.139,0.061,Working,Secondary / secondary special,Married,House / apartment,Laborers
100477,1,Cash loans,M,38,0.41,3.0,Y,Y,112500.0,284400.0,22599.0,225000.0,0.201,0.079,Working,Secondary / secondary special,Married,House / apartment,Drivers
100478,0,Cash loans,F,33,14.65,3.0,N,Y,90000.0,393543.0,20223.0,328500.0,0.225,0.051,Working,Secondary / secondary special,Married,With parents,Laborers
100479,0,Revolving loans,M,26,0.52,1.0,Y,Y,90000.0,180000.0,9000.0,180000.0,0.1,0.05,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100480,0,Cash loans,M,28,3.96,1.0,N,N,450000.0,473760.0,50269.5,450000.0,0.112,0.106,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,IT staff
100481,0,Revolving loans,M,48,26.14,2.0,Y,Y,180000.0,540000.0,27000.0,540000.0,0.15,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
100482,0,Cash loans,F,51,2.44,2.0,Y,Y,112500.0,445500.0,16924.5,445500.0,0.15,0.038,Commercial associate,Secondary / secondary special,Civil marriage,Office apartment,Medicine staff
100485,1,Revolving loans,M,31,1.78,3.0,Y,N,270000.0,810000.0,40500.0,810000.0,0.15,0.05,Working,Secondary / secondary special,Married,House / apartment,Security staff
100486,0,Cash loans,F,65,4.52,1.0,N,Y,58500.0,172021.5,12991.5,148500.0,0.222,0.076,Pensioner,Secondary / secondary special,Widow,House / apartment,
100487,0,Cash loans,M,45,4.52,2.0,Y,N,121500.0,630747.0,22783.5,544500.0,0.188,0.036,Pensioner,Secondary / secondary special,Married,House / apartment,
100488,0,Cash loans,F,42,1.19,2.0,Y,N,270000.0,364896.0,24075.0,315000.0,0.089,0.066,Commercial associate,Higher education,Single / not married,House / apartment,Core staff
100489,0,Cash loans,M,54,10.83,2.0,N,Y,90000.0,238500.0,25816.5,238500.0,0.287,0.108,Working,Secondary / secondary special,Married,House / apartment,Laborers
100490,1,Cash loans,M,27,6.45,1.0,N,N,135000.0,755190.0,38686.5,675000.0,0.287,0.051,Working,Secondary / secondary special,Separated,House / apartment,Security staff
100491,0,Cash loans,M,33,1.76,2.0,Y,N,193500.0,314100.0,17167.5,225000.0,0.089,0.055,Working,Secondary / secondary special,Married,With parents,Drivers
100492,0,Cash loans,F,35,2.44,4.0,N,Y,450000.0,716161.5,57550.5,634500.0,0.128,0.08,State servant,Higher education,Separated,House / apartment,Core staff
100493,0,Cash loans,F,51,7.1,2.0,Y,Y,270000.0,1288350.0,41692.5,1125000.0,0.154,0.032,Working,Higher education,Married,House / apartment,
100495,0,Cash loans,F,37,6.3,3.0,Y,N,112500.0,832500.0,29623.5,832500.0,0.263,0.036,Working,Secondary / secondary special,Married,House / apartment,
100496,0,Cash loans,F,51,6.0,2.0,N,Y,450000.0,1125000.0,33025.5,1125000.0,0.073,0.029,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100497,0,Revolving loans,M,25,1.1,1.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.067,0.05,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Low-skill Laborers
100498,0,Cash loans,M,45,4.23,2.0,N,Y,112500.0,485190.0,24903.0,405000.0,0.221,0.051,Working,Secondary / secondary special,Married,House / apartment,
100499,0,Cash loans,F,36,3.32,2.0,Y,Y,225000.0,678996.0,36963.0,540000.0,0.164,0.054,Working,Secondary / secondary special,Civil marriage,House / apartment,
100500,0,Cash loans,F,51,11.84,1.0,N,N,202500.0,840951.0,35631.0,679500.0,0.176,0.042,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,Laborers
100501,0,Cash loans,M,38,5.12,2.0,N,N,247500.0,1125000.0,29808.0,1125000.0,0.12,0.026,Working,Higher education,Single / not married,House / apartment,Laborers
100502,0,Cash loans,F,44,8.65,2.0,Y,Y,202500.0,485640.0,41674.5,450000.0,0.206,0.086,Commercial associate,Higher education,Married,Municipal apartment,Core staff
100503,0,Cash loans,F,62,4.52,2.0,N,Y,189000.0,876019.5,34870.5,783000.0,0.184,0.04,Pensioner,Secondary / secondary special,Married,House / apartment,
100504,0,Cash loans,F,50,0.56,1.0,N,Y,157500.0,187704.0,12672.0,148500.0,0.08,0.068,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Core staff
100505,0,Cash loans,M,47,10.2,5.0,Y,Y,225000.0,675000.0,24799.5,675000.0,0.11,0.037,Working,Secondary / secondary special,Married,House / apartment,Security staff
100506,0,Cash loans,M,40,5.42,2.0,Y,Y,112500.0,345645.0,16240.5,243000.0,0.144,0.047,Working,Secondary / secondary special,Married,House / apartment,
100507,0,Cash loans,M,21,0.38,3.0,N,N,202500.0,450000.0,42075.0,450000.0,0.208,0.094,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Sales staff
100508,0,Cash loans,F,50,7.04,2.0,Y,Y,450000.0,1971072.0,62019.0,1800000.0,0.138,0.031,Commercial associate,Higher education,Married,House / apartment,Managers
100509,0,Cash loans,F,60,4.52,1.0,N,Y,90000.0,339241.5,12312.0,238500.0,0.137,0.036,Pensioner,Secondary / secondary special,Separated,House / apartment,
100511,0,Cash loans,F,32,4.28,2.0,N,N,85500.0,454500.0,19255.5,454500.0,0.225,0.042,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100513,0,Cash loans,F,50,20.18,2.0,N,Y,180000.0,848745.0,36090.0,675000.0,0.2,0.043,Commercial associate,Secondary / secondary special,Married,House / apartment,
100514,0,Cash loans,M,42,4.52,2.0,N,Y,270000.0,265306.5,28701.0,252000.0,0.106,0.108,Pensioner,Higher education,Married,House / apartment,
100515,0,Cash loans,F,48,2.47,2.0,N,Y,157500.0,1032093.0,43857.0,922500.0,0.278,0.042,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100516,0,Cash loans,F,57,4.52,1.0,N,N,157500.0,117000.0,11700.0,117000.0,0.074,0.1,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
100518,0,Revolving loans,F,62,4.52,1.0,N,Y,117000.0,202500.0,10125.0,202500.0,0.087,0.05,Pensioner,Secondary / secondary special,Widow,House / apartment,
100519,0,Cash loans,F,52,4.52,1.0,N,N,112500.0,625536.0,27684.0,540000.0,0.246,0.044,Pensioner,Secondary / secondary special,Widow,Municipal apartment,
100520,0,Revolving loans,F,55,7.05,1.0,N,Y,135000.0,270000.0,13500.0,270000.0,0.1,0.05,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100521,0,Revolving loans,F,56,4.52,2.0,N,N,157500.0,225000.0,11250.0,225000.0,0.071,0.05,Pensioner,Secondary / secondary special,Married,House / apartment,
100522,0,Cash loans,F,30,6.33,3.0,Y,Y,180000.0,343683.0,20898.0,261000.0,0.116,0.061,Working,Secondary / secondary special,Married,House / apartment,
100523,0,Cash loans,M,50,4.95,2.0,Y,Y,225000.0,1096020.0,52857.0,900000.0,0.235,0.048,Commercial associate,Secondary / secondary special,Married,House / apartment,Low-skill Laborers
100524,0,Cash loans,M,30,8.73,2.0,N,Y,112500.0,284400.0,20740.5,225000.0,0.184,0.073,Working,Secondary / secondary special,Married,House / apartment,
100525,0,Cash loans,M,42,0.32,2.0,N,Y,157500.0,215640.0,11421.0,180000.0,0.073,0.053,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100526,0,Cash loans,M,36,1.83,3.0,Y,N,144000.0,90000.0,8253.0,90000.0,0.057,0.092,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
100527,0,Revolving loans,F,26,2.72,2.0,N,N,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants
100528,0,Cash loans,F,40,12.67,3.0,N,Y,90000.0,675000.0,19867.5,675000.0,0.221,0.029,Working,Secondary / secondary special,Married,House / apartment,
100529,0,Cash loans,F,24,0.95,1.0,N,Y,135000.0,269550.0,17820.0,225000.0,0.132,0.066,Working,Higher education,Single / not married,With parents,Core staff
100530,0,Cash loans,F,49,10.42,2.0,Y,Y,135000.0,770292.0,34807.5,688500.0,0.258,0.045,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
100531,0,Cash loans,F,34,1.61,4.0,Y,Y,112500.0,904500.0,25002.0,904500.0,0.222,0.028,Working,Higher education,Married,Rented apartment,Core staff
100532,0,Cash loans,M,51,0.32,2.0,Y,Y,99000.0,277969.5,13086.0,229500.0,0.132,0.047,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100533,0,Revolving loans,M,42,14.68,2.0,N,Y,121500.0,382500.0,19125.0,382500.0,0.157,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
100534,0,Cash loans,F,38,11.95,2.0,N,N,157500.0,256500.0,14449.5,256500.0,0.092,0.056,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100535,0,Cash loans,M,56,3.7,2.0,Y,N,90000.0,225000.0,11619.0,225000.0,0.129,0.052,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100536,0,Cash loans,F,39,4.61,4.0,Y,Y,99000.0,787131.0,42066.0,679500.0,0.425,0.053,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
100537,0,Cash loans,F,31,9.18,3.0,N,Y,180000.0,1044724.5,37656.0,936000.0,0.209,0.036,Working,Higher education,Married,House / apartment,Accountants
100538,0,Cash loans,M,44,8.3,3.0,Y,N,157500.0,450000.0,24412.5,450000.0,0.155,0.054,Working,Secondary / secondary special,Married,House / apartment,Security staff
100539,0,Cash loans,M,40,9.19,1.0,N,Y,184500.0,225000.0,22252.5,225000.0,0.121,0.099,State servant,Secondary / secondary special,Single / not married,House / apartment,Core staff
100540,1,Cash loans,F,25,2.75,2.0,N,Y,157500.0,338832.0,26901.0,292500.0,0.171,0.079,State servant,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
100541,1,Cash loans,F,29,2.92,3.0,Y,N,180000.0,900000.0,43299.0,900000.0,0.241,0.048,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100542,0,Cash loans,F,45,24.45,2.0,N,Y,112500.0,156339.0,11245.5,130500.0,0.1,0.072,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
100543,0,Cash loans,F,55,4.52,1.0,N,Y,157500.0,225000.0,26703.0,225000.0,0.17,0.119,Pensioner,Secondary / secondary special,Separated,House / apartment,
100544,0,Cash loans,F,37,0.32,1.0,N,Y,96750.0,252000.0,13176.0,252000.0,0.136,0.052,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100545,0,Cash loans,F,52,27.64,2.0,N,Y,144000.0,1012500.0,29736.0,1012500.0,0.206,0.029,Working,Secondary / secondary special,Married,House / apartment,
100546,0,Cash loans,M,64,4.52,2.0,N,Y,67500.0,508495.5,21672.0,454500.0,0.321,0.043,Pensioner,Secondary / secondary special,Married,House / apartment,
100547,1,Cash loans,M,27,0.41,2.0,Y,N,211500.0,450000.0,21888.0,450000.0,0.103,0.049,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100549,0,Cash loans,F,45,10.53,1.0,N,Y,225000.0,545040.0,28350.0,450000.0,0.126,0.052,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Private service staff
100550,0,Cash loans,F,38,7.46,2.0,Y,Y,247500.0,669591.0,24178.5,508500.0,0.098,0.036,Commercial associate,Higher education,Married,House / apartment,Laborers
100554,0,Cash loans,F,33,1.33,2.0,Y,Y,225000.0,1125000.0,31068.0,1125000.0,0.138,0.028,Commercial associate,Higher education,Married,Office apartment,Managers
100555,0,Cash loans,F,34,0.83,1.0,N,N,112500.0,337500.0,17230.5,337500.0,0.153,0.051,Working,Secondary / secondary special,Single / not married,Rented apartment,Sales staff
100556,0,Cash loans,F,62,4.52,1.0,N,Y,58500.0,50940.0,4959.0,45000.0,0.085,0.097,Pensioner,Secondary / secondary special,Widow,House / apartment,
100557,0,Cash loans,F,30,4.94,2.0,Y,Y,225000.0,1320975.0,43785.0,1183500.0,0.195,0.033,Commercial associate,Incomplete higher,Married,House / apartment,Sales staff
100558,0,Revolving loans,M,53,3.56,2.0,N,Y,157500.0,270000.0,13500.0,270000.0,0.086,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
100559,0,Cash loans,F,56,38.34,2.0,Y,Y,450000.0,2286211.5,116266.5,2182500.0,0.258,0.051,State servant,Higher education,Married,House / apartment,Core staff
100560,0,Cash loans,F,58,4.52,2.0,N,N,49500.0,225000.0,11488.5,225000.0,0.232,0.051,Pensioner,Higher education,Married,Municipal apartment,
